AirportID,Altitude,City,Country,DST,IATA,ICAO,Longitude,Name,Latitude,Source,Timezone,TZDatabaseTimezone,Type
8615,0,Lodrino,Switzerland,E,\N,LSML,8.992130279541016,Lodrino Air Base,46.2958984375,OurAirports,1,Europe/Zurich,airport
8616,732,Roudnice nad Lebem,Czech Republic,E,\N,LKRO,14.2261,Roudnice Airport,50.41059875,OurAirports,1,Europe/Prague,airport
8617,791,Usti Nad Labem,Czech Republic,E,\N,LKUL,13.9697,Usti Nad Labem Airfield,50.699699,OurAirports,1,Europe/Prague,airport
8618,3642,Mauterndorf,Austria,E,\N,LOSM,13.696900367736816,Mauterndorf Airport,47.13249969482422,OurAirports,1,Europe/Vienna,airport
8619,1801,Notsch Im Gailtal,Austria,E,\N,LOKN,13.629199981689453,Nötsch Im Gailtal Airport,46.58110046386719,OurAirports,1,Europe/Vienna,airport
8620,525,Karlsruhe,Germany,E,\N,EDTK,8.8938,Sinsheim Airfield,49.2472,OurAirports,1,Europe/Berlin,airport
8621,318,Weinheim,Germany,E,\N,EDGZ,8.610555648803711,Weinheim/Bergstraße Airport,49.567501068115234,OurAirports,1,Europe/Berlin,airport
8622,217,Meaux,France,E,\N,LFPE,2.835279941558838,Meaux Esbly Airport,48.927799224853516,OurAirports,1,Europe/Paris,airport
8623,728,Chateau-Thierry,France,E,\N,LFFH,3.35694,Château-Thierry - Belleau Airfield,49.0672,OurAirports,1,Europe/Paris,airport
8624,959,Coldwater,United States,A,\N,KOEB,-85.05259705,Branch County Memorial Airport,41.9333992,OurAirports,-5,America/New_York,airport
8625,545,Wilkes-Barre,United States,A,WBW,KWBW,-75.8511962891,Wilkes Barre Wyoming Valley Airport,41.2971992493,OurAirports,-5,America/New_York,airport
8626,626,Willoughby,United States,A,LNN,KLNN,-81.3897018433,Willoughby Lost Nation Municipal Airport,41.683998107899995,OurAirports,-5,America/New_York,airport
8627,144,Taoyuan,Taiwan,U,\N,RCGM,121.2442626953125,Taoyuan Air Base,25.05660057067871,OurAirports,8,Asia/Taipei,airport
8628,50,Uummannaq,Greenland,E,UMD,BGUM,-52.111630439799995,Uummannaq Heliport,70.6804279261,OurAirports,-3,America/Godthab,airport
8630,3400,Bayannur,China,U,RLK,ZBYZ,107.7428,Bayannur Tianjitai Airport,40.926,OurAirports,8,Asia/Shanghai,airport
8631,806,Frankfort,United States,A,FFT,KFFT,-84.90470123,Capital City Airport,38.18249893,OurAirports,-5,America/New_York,airport
8632,288,Lewiston,United States,A,LEW,KLEW,-70.2835006714,Auburn Lewiston Municipal Airport,44.048500061,OurAirports,-5,America/New_York,airport
8633,259,Inowroclaw,Poland,E,\N,EPIR,18.3306007385,Inowroclaw Military Air Base,52.8293991089,OurAirports,1,Europe/Warsaw,airport
8634,21,Pruszcz Gdansk,Poland,E,\N,EPPR,18.6716,Pruszcz Gdanski Air Base,54.248001,OurAirports,1,Europe/Warsaw,airport
8639,966,Tomah,United States,A,\N,KY72,-90.48349762,Bloyer Field,43.97499847,OurAirports,-6,America/Chicago,airport
8641,5,Marco Island Airport,United States,A,MRK,KMKY,-81.672501,Marco Island Executive Airport,25.995001,OurAirports,-5,America/New_York,airport
8644,668,Drummond Island,United States,A,DRE,KDRM,-83.74389648440001,Drummond Island Airport,46.0093002319,OurAirports,-5,America/New_York,airport
8646,776,Gladwin,United States,A,GDW,KGDW,-84.47499847410002,Gladwin Zettel Memorial Airport,43.9706001282,OurAirports,-5,America/New_York,airport
8648,666,South Haven,United States,A,\N,KLWA,-86.25569915771484,South Haven Area Regional Airport,42.351200103759766,OurAirports,-5,America/New_York,airport
8653,1277,Marshfield,United States,A,MFI,KMFI,-90.18930053710001,Marshfield Municipal Airport,44.6369018555,OurAirports,-6,America/Chicago,airport
8654,1021,Wisconsin Rapids,United States,A,ISW,KISW,-89.83899688720001,Alexander Field South Wood County Airport,44.3602981567,OurAirports,-6,America/Chicago,airport
8655,708,Clinton,United States,A,CWI,KCWI,-90.3291015625,Clinton Municipal Airport,41.8311004639,OurAirports,-6,America/Chicago,airport
8658,107,Beverly,United States,A,BVY,KBVY,-70.91649627689999,Beverly Municipal Airport,42.584201812699995,OurAirports,-5,America/New_York,airport
8660,950,Nagaur,India,U,\N,VI73,73.7114028930664,Nagaur Airport,27.20829963684082,OurAirports,5.5,Asia/Calcutta,airport
8661,568,Moscow,Russia,N,OSF,UUMO,37.507222,Ostafyevo International Airport,55.511667,OurAirports,3,Europe/Moscow,airport
8663,199,Trois Rivieres,Canada,A,YRQ,CYRQ,-72.67939758300781,Trois-Rivières Airport,46.35279846191406,OurAirports,-5,America/Toronto,airport
8664,331,Poplar Bluff,United States,A,POF,KPOF,-90.324897766113,Poplar Bluff Municipal Airport,36.773899078369,OurAirports,-6,America/Chicago,airport
8665,105,Somerville,United States,A,\N,KSMQ,-74.67019653320312,Somerset Airport,40.625999450683594,OurAirports,-5,America/New_York,airport
8666,45,Eastport,United States,A,\N,KEPM,-67.01270294189453,Eastport Municipal Airport,44.910099029541016,OurAirports,-5,America/New_York,airport
8667,671,Keokuk,United States,A,EOK,KEOK,-91.4284973145,Keokuk Municipal Airport,40.459899902299995,OurAirports,-6,America/Chicago,airport
8669,397,Perth,United Kingdom,E,PSL,EGPT,-3.372220039367676,Perth/Scone Airport,56.43920135498047,OurAirports,0,Europe/London,airport
8670,1,Caernarfon,United Kingdom,E,\N,EGCK,-4.337614,Caernarfon Airport,53.101819,OurAirports,0,Europe/London,airport
8671,105,Grefrath,Germany,E,\N,EDLF,6.3594441413879395,Grefrath-Niershorst Airport,51.33388900756836,OurAirports,1,Europe/Berlin,airport
8681,705,St. Paul,United States,A,STP,KSTP,-93.05999755859375,St Paul Downtown Holman Field,44.93450164794922,OurAirports,-6,America/Chicago,airport
8682,88,Soderhamn,Sweden,E,SOO,ESNY,17.09910011291504,Söderhamn Airport,61.26150131225586,OurAirports,1,Europe/Stockholm,airport
8683,1,Newcastle,Ireland,E,\N,EINC,-6.0452799797058105,Newcastle Aerodrome,53.07109832763672,OurAirports,0,Europe/Dublin,airport
8684,574,Saravane,Laos,U,VNA,VLSV,106.410698891,Saravane Airport,15.709439207700001,OurAirports,7,Asia/Vientiane,airport
8689,141,Segeletz,Germany,E,\N,EDAI,12.541943550109863,Segeletz Airport,52.82666778564453,OurAirports,1,Europe/Berlin,airport
8690,3307,Segovia,Spain,E,\N,LEFM,-4.23750019073,Fuentemilanos Airport,40.888610839799995,OurAirports,1,Europe/Madrid,airport
8691,20,Akeno,Japan,U,\N,RJOE,136.6719970703125,Akeno Airport,34.53329849243164,OurAirports,9,Asia/Tokyo,airport
8692,200,Ust Kamchatsk,Russia,N,\N,UHPK,162.68800354003906,Ust-Kamchatsk Airport,56.23860168457031,OurAirports,12,Asia/Anadyr,airport
8693,885,Oconomowoc,United States,A,\N,0WI8,-88.47229766845703,Oconomowoc Airport,43.13890075683594,OurAirports,-6,America/Chicago,airport
8694,331,Kozyrevsk,Russia,N,\N,UHPO,159.8766632080078,Kozyrevsk Airport,56.09000015258789,OurAirports,12,Asia/Anadyr,airport
8695,47,Dikson,Russia,N,DKS,UODD,80.37966918945312,Dikson Airport,73.51780700683594,OurAirports,7,Asia/Krasnoyarsk,airport
8696,116,Mine Site,Australia,O,\N,YBEE,139.55799865722656,Beverley Airport,-30.18670082092285,OurAirports,9.5,Australia/Adelaide,airport
8698,7,Bantry,Ireland,E,BYT,EIBN,-9.484169960021973,Bantry Aerodrome,51.66859817504883,OurAirports,0,Europe/Dublin,airport
8700,4405,Aliwal North,South Africa,U,\N,FAAN,26.729999542236328,Aliwal North Airport,-30.68000030517578,OurAirports,2,Africa/Johannesburg,airport
8701,3589,Alkantpan,South Africa,U,\N,FACO,22.316699981689453,Alkantpan Copper Airport,-29.906400680541992,OurAirports,2,Africa/Johannesburg,airport
8702,2600,Alldays,South Africa,U,ADY,FAAL,29.0555000305,Alldays Airport,-22.6790008545,OurAirports,2,Africa/Johannesburg,airport
8703,30,Barberton,South Africa,U,\N,FABR,20.0628,Bredasdorp Airport,-34.665,OurAirports,2,Africa/Johannesburg,airport
8706,633,Hamilton,United States,A,HAO,KHAO,-84.5220031738,Butler Co Regional Airport - Hogan Field,39.363800048799995,OurAirports,-5,America/New_York,airport
8707,4726,Bungoma,Kenya,U,\N,HKBU,34.55345153808594,Bungoma Airport,0.5762079954147339,OurAirports,3,Africa/Nairobi,airport
8708,345,Bura,Kenya,U,\N,HKBR,39.95000076293945,Bura East Airport,-1.100000023841858,OurAirports,3,Africa/Nairobi,airport
8709,3989,Busia,Kenya,U,\N,HKBA,34.130279541015625,Busia Airport,0.4570850133895874,OurAirports,3,Africa/Nairobi,airport
8710,4150,Embu,Kenya,U,\N,HKEM,37.49726,Embu Airport,-0.57327,OurAirports,3,Africa/Nairobi,airport
8711,2000,Garba Tula,Kenya,U,\N,HKGT,38.516667,Garba Tula Airport,0.533333,OurAirports,3,Africa/Nairobi,airport
8712,475,Garissa,Kenya,U,GAS,HKGA,39.64830017089844,Garissa Airport,-0.4635080099105835,OurAirports,3,Africa/Nairobi,airport
8713,195,Hola,Kenya,U,HOA,HKHO,40.00400161743164,Hola Airport,-1.5219999551773071,OurAirports,3,Africa/Nairobi,airport
8714,4280,Homa Bay,Kenya,U,\N,HKHB,34.46699905395508,Homa Bay Airport,-0.6000000238418579,OurAirports,3,Africa/Nairobi,airport
8715,3495,Isiolo,Kenya,U,\N,HKIS,37.59169387817383,Isiolo Airport,0.33817094564437866,OurAirports,3,Africa/Nairobi,airport
8717,6446,Kericho,Kenya,U,KEY,HKKR,35.242093,Kericho Airport,-0.3899,OurAirports,3,Africa/Nairobi,airport
8718,2750,Kilaguni,Kenya,U,ILU,HKKL,38.06520080566406,Kilaguni Airport,-2.9106099605560303,OurAirports,3,Africa/Nairobi,airport
8721,4997,Antsirabe,Madagascar,U,ATJ,FMME,47.063713073699994,Antsirabe Airport,-19.8392214824,OurAirports,3,Indian/Antananarivo,airport
8722,1270,Bekily,Madagascar,U,OVA,FMSL,45.3045272827,Bekily Airport,-24.235694754699995,OurAirports,3,Indian/Antananarivo,airport
8723,262,Ust-Tsylma,Russia,N,UTS,UUYX,52.20033645629999,Ust-Tsylma Airport,65.43729400630001,OurAirports,3,Europe/Moscow,airport
8740,965,Gorno-Altaysk,Russia,N,RGK,UNBG,85.8332977295,Gorno-Altaysk Airport,51.9667015076,OurAirports,7,Asia/Krasnoyarsk,airport
8742,808,Fond du Lac,United States,A,FLD,KFLD,-88.48840332030001,Fond du Lac County Airport,43.7711982727,OurAirports,-6,America/Chicago,airport
8743,840,Waupaca,United States,A,\N,KPCZ,-89.01979828,Waupaca Municipal Airport,44.33330154,OurAirports,-6,America/Chicago,airport
8744,1110,Stevens Point,United States,A,STE,KSTE,-89.530296325684,Stevens Point Municipal Airport,44.5452003479,OurAirports,-6,America/Chicago,airport
8745,20,Mys Shmidta,Russia,N,\N,UHMI,-179.3730010986328,Mys Shmidta Airport,68.86830139160156,OurAirports,12,Asia/Anadyr,airport
8746,656,Honuu,Russia,N,MQJ,UEMA,143.261551,Moma Airport,66.450861,OurAirports,11,Asia/Srednekolymsk,airport
8747,869,Newberry,United States,A,\N,KERY,-85.4572982788086,Luce County Airport,46.31119918823242,OurAirports,-5,America/New_York,airport
8750,7,Peenemunde,Germany,E,PEF,EDCP,13.774443626399998,Peenemünde Airport,54.1577796936,OurAirports,1,Europe/Berlin,airport
8751,361,Goraszka,Poland,E,\N,EPGO,21.281110763549805,Góraszka Airport,52.18444061279297,OurAirports,1,Europe/Warsaw,airport
8752,16,Nusawiru,Indonesia,N,CJN,WI1A,108.488995,Nusawiru Airport,-7.719895,OurAirports,7,Asia/Jakarta,airport
8759,1224,Galion,United States,A,GQQ,KGQQ,-82.7238006592,Galion Municipal Airport,40.7533988953,OurAirports,-5,America/New_York,airport
8761,997,Tiputini,Ecuador,S,TPN,SETI,-75.52639770507812,Tiputini Airport,-0.7761110067367554,OurAirports,-5,America/Guayaquil,airport
8762,3465,Pastaza,Ecuador,S,PTZ,SESM,-78.0626983643,Rio Amazonas Airport,-1.5052399635299998,OurAirports,-5,America/Guayaquil,airport
8763,550,Clarksville,United States,A,CKV,KCKV,-87.4150009155,Clarksville–Montgomery County Regional Airport,36.6218986511,OurAirports,-6,America/Chicago,airport
8771,88,Lompoc,United States,A,LPC,KLPC,-120.468002319,Lompoc Airport,34.665599823,OurAirports,-8,America/Los_Angeles,airport
8772,660,Coatesville,United States,A,CTH,KMQS,-75.8655014,Chester County G O Carlson Airport,39.97900009,OurAirports,-5,America/New_York,airport
8773,2464,Lashkar Gah,Afghanistan,U,BST,OABT,64.36499786376953,Bost Airport,31.55970001220703,OurAirports,4.5,Asia/Kabul,airport
8774,30,Lankaran,Azerbaijan,U,LLK,UBBL,48.8180007935,Lankaran International Airport,38.746398925799994,OurAirports,4,Asia/Baku,airport
8775,935,Qabala,Azerbaijan,E,GBB,UBBQ,47.7125,Gabala International Airport,40.826667,OurAirports,4,Asia/Baku,airport
8776,1279,Zaqatala,Azerbaijan,E,ZTU,UBBY,46.667221,Zaqatala International Airport,41.562222,OurAirports,4,Asia/Baku,airport
8777,1747,Lake Placid,United States,A,LKP,KLKP,-73.96189880370001,Lake Placid Airport,44.2644996643,OurAirports,-5,America/New_York,airport
8779,925,Khandyga,Russia,N,KDY,UEMH,136.854995728,Typliy Klyuch Airport,62.7890014648,OurAirports,9,Asia/Yakutsk,airport
8780,577,Yakutsk,Russia,N,GYG,UEMM,129.545288,Magan Airport,62.103484,OurAirports,9,Asia/Yakutsk,airport
8781,2075,Qianjiang,China,N,JIQ,ZUQJ,108.831111111,Qianjiang Wulingshan Airport,29.5133333333,OurAirports,8,Asia/Shanghai,airport
8782,2656,Yuzhno-Kurilsk,Russia,N,\N,YXCM,149.130147,Cooma Hospital Helipad,-36.242155,OurAirports,10,Australia/Sydney,airport
8784,975,Lima,United States,A,AOH,KAOH,-84.026703,Lima Allen County Airport,40.706902,OurAirports,-5,America/New_York,airport
8785,12,Hamhung,North Korea,U,DSO,ZKSD,127.473999,Sondok Airport,39.745201,OurAirports,8.5,Asia/Pyongyang,airport
8789,19,Brunswick,United States,A,SSI,KSSI,-81.39129639,Malcolm McKinnon Airport,31.15180016,OurAirports,-5,America/New_York,airport
8790,1253,Beaver Falls,United States,A,BFP,KBVI,-80.39140319820001,Beaver County Airport,40.7724990845,OurAirports,-5,America/New_York,airport
8792,39,Georgetown,United States,A,GGE,KGGE,-79.3196029663,Georgetown County Airport,33.3116989136,OurAirports,-5,America/New_York,airport
8793,874,Cleveland,United States,A,HDI,KHDI,-84.8323974609375,Hardwick Field,35.22010040283203,OurAirports,-5,America/New_York,airport
8796,32,Renton,United States,A,RNT,KRNT,-122.216003418,Renton Municipal Airport,47.4930992126,OurAirports,-8,America/Los_Angeles,airport
8798,1011,La Verne,United States,A,POC,KPOC,-117.78199768066,Brackett Field,34.091598510742,OurAirports,-8,America/Los_Angeles,airport
8801,42,Cross City,United States,A,CTY,KCTY,-83.10479736330001,Cross City Airport,29.6354999542,OurAirports,-5,America/New_York,airport
8802,892,Clemson,United States,A,CEU,KCEU,-82.8864975,Oconee County Regional Airport,34.6719017,OurAirports,-5,America/New_York,airport
8804,1408,Wichita,United States,A,BEC,KBEC,-97.21499633790002,Beech Factory Airport,37.694499969499994,OurAirports,-6,America/Chicago,airport
8807,9,Padang,Indonesia,U,\N,WIMG,100.351997,Tabing Airport,-0.874989,OurAirports,7,Asia/Jakarta,airport
8808,647,Calhoun,United States,A,\N,KCZL,-84.93920135,Tom B. David Field,34.45539856,OurAirports,-5,America/New_York,airport
8809,1448,Cornelia,United States,A,\N,KAJR,-83.55670166,Habersham County Airport,34.49990082,OurAirports,-5,America/New_York,airport
8811,790,Georgetown,United States,A,\N,KGTU,-97.67939758300781,Georgetown Municipal Airport,30.678800582885742,OurAirports,-6,America/Chicago,airport
8812,323,Rhinebeck,United States,U,\N,NY94,-73.86289978,Old Rhinebeck Airport,41.9715004,OurAirports,-5,America/New_York,airport
8813,125,Duxford,United Kingdom,E,QFO,EGSU,0.131944,Duxford Aerodrome,52.090801,OurAirports,0,Europe/London,airport
8815,4313,Sidney,United States,A,SNY,KSNY,-102.9850006,Sidney Municipal-Lloyd W Carr Field,41.10129929,OurAirports,-7,America/Denver,airport
8816,960,Bengassi,Mali,N,\N,GA46,-84.8010025024414,Newnan Hospital Heliport,33.38090133666992,OurAirports,0,Africa/Bamako,airport
8820,21,Great Keppel Island,Australia,U,GKL,YGKL,150.942001343,Great Keppel Is Airport,-23.1833000183,OurAirports,10,Australia/Brisbane,airport
8821,92,Roper Bar,Australia,U,RPB,YRRB,134.525485,Roper Bar Airport,-14.734814,OurAirports,9.5,Australia/Darwin,airport
8822,657,Mount Garnet,Australia,U,\N,YMRT,145.14999389648438,Mount Garnet Airport,-17.700000762939453,OurAirports,10,Australia/Brisbane,airport
8823,46,Innisfail,Australia,U,IFL,YIFL,146.01199340820312,Innisfail Airport,-17.55940055847168,OurAirports,10,Australia/Brisbane,airport
8824,30,Kapolei,United States,U,JRF,PHJR,-158.070009,Kalaeloa Airport,21.3074,OurAirports,-10,Pacific/Honolulu,airport
8825,8367,Bamyan,Afghanistan,N,BIN,OABN,67.81700134277344,Bamiyan Airport,34.81700134277344,OurAirports,4.5,Asia/Kabul,airport
8826,2874,Baishan,China,N,NBS,ZYBS,127.602222,Changbaishan Airport,42.066944,OurAirports,8,Asia/Shanghai,airport
8830,12,Chongjin,North Korea,U,RGO,ZKHM,129.647555,Orang Airport,41.428538,OurAirports,8.5,Asia/Pyongyang,airport
8831,143,Moomba,Australia,O,MOO,YOOM,140.19700622558594,Moomba Airport,-28.09939956665039,OurAirports,9.5,Australia/Adelaide,airport
8832,633,Lublin,Poland,E,LUZ,EPLB,22.713611,Lublin Airport,51.240278,OurAirports,1,Europe/Warsaw,airport
8833,606,East Tawas,United States,A,ECA,K6D9,-83.422302,Iosco County Airport,44.312801,OurAirports,-5,America/New_York,airport
8834,756,Huntsville,United States,A,\N,KMDQ,-86.55750275,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,OurAirports,-6,America/Chicago,airport
8835,389,Leesburg,United States,A,\N,KJYO,-77.557503,Leesburg Executive Airport,39.077999,OurAirports,-5,America/New_York,airport
8838,912,Anoka,United States,U,\N,KANE,-93.211401,Anoka County-Blaine (Janes Field) Airport,45.145,OurAirports,-6,America/Chicago,airport
8839,433,San Juan Bautista,Chile,S,\N,SCIR,-78.9297027588,Robinson Crusoe Airport,-33.6650009155,OurAirports,-4,America/Santiago,airport
8840,6,Maamigili,Maldives,U,VAM,VRMV,72.8358333333,Villa Airport,3.47055555556,OurAirports,5,Indian/Maldives,airport
8845,340,Yongzhou,China,U,LLF,ZGLG,111.610043,Lingling Airport,26.338661,OurAirports,8,Asia/Shanghai,airport
8846,151,Mali Losinj,Croatia,E,LSZ,LDLO,14.3930997849,Lošinj Island Airport,44.5657997131,OurAirports,1,Europe/Zagreb,airport
8847,7,Onslow,Australia,O,ONS,YOLW,115.1129989624,Onslow Airport,-21.668300628662,OurAirports,8,Australia/Perth,airport
8848,171,Theodore,Australia,N,TDR,YTDR,150.09300231933594,Theodore Airport,-24.99329948425293,OurAirports,10,Australia/Brisbane,airport
8850,424,Williamson,United States,A,\N,KSDC,-77.121,Williamson Sodus Airport,43.234699,OurAirports,-5,America/New_York,airport
8853,80,Fairoaks,United Kingdom,U,\N,EGTF,-0.558888971806,Fairoaks Airport,51.3480987549,OurAirports,0,Europe/London,airport
8854,5288,Boulder,United States,A,WBU,KBDU,-105.225997925,Boulder Municipal Airport,40.0393981934,OurAirports,-7,America/Denver,airport
8855,115,Neustadt-Glewe,Germany,E,\N,EDAN,11.615278244018555,Neustadt-Glewe Airport,53.35972213745117,OurAirports,1,Europe/Berlin,airport
8859,246,GOETSENHOVEN,Belgium,E,\N,EBTN,4.957779884338379,Goetsenhoven Air Base,50.781700134277344,OurAirports,1,Europe/Brussels,airport
8860,26,Wildenrath,Germany,E,\N,EDUW,13.218889236450195,Tutow Airport,53.92194366455078,OurAirports,1,Europe/Berlin,airport
8861,696,Bremgarten,Germany,E,\N,EDTG,7.6177778244,Bremgarten Airport,47.9027786255,OurAirports,1,Europe/Berlin,airport
8862,1220,Birburg,Germany,U,BBJ,EDRB,6.565,Bitburg Airport,49.945278,OurAirports,1,Europe/Berlin,airport
8864,4,Palo Alto,United States,A,PAO,KPAO,-122.114997864,Palo Alto Airport of Santa Clara County,37.461101532,OurAirports,-8,America/Los_Angeles,airport
8866,1805,Ust-Nera,Russia,N,USR,UEMT,143.11500549316,Ust-Nera Airport,64.550003051758,OurAirports,10,Asia/Vladivostok,airport
8867,991,Vysoke Myto,Czech Republic,E,\N,LKVM,16.185801,Letiště Vysoké Mýto,49.926899,OurAirports,1,Europe/Prague,airport
